,TIME,LR1A_T,LR1A_P,LR2A_T,LR2A_P,LR3A_T,LR3A_P,LR4A_T,LR4A_P,LR5A_T,LR5A_P,LR6A_T,LR6A_P,LR7A_T,LR7A_P,LR8A_T,LR8A_P,LR9A_T,LR9A_P,LR10A_T,LR10A_P,LR11A_T,LR11A_P,LR12A_T,LR12A_P,LR13A_T,LR13A_P,LR14A_T,LR14A_P,LR15A_T,LR15A_P,LR16A_T,LR16A_P,LR17A_T,LR17A_P,LR18A_T,LR18A_P,LR19A_T,LR19A_P,LR20A_T,LR20A_P,LR21A_T,LR21A_P,LR22A_T,LR22A_P,LR23A_T,LR23A_P,LR24A_T,LR24A_P,LR25A_T,LR25A_P,LR1B_T,LR1B_P,LR2B_T,LR2B_P,LR3B_T,LR3B_P,LR4B_T,LR4B_P,LR5B_T,LR5B_P,LR6B_T,LR6B_P,LR7B_T,LR7B_P,LR8B_T,LR8B_P,LR9B_T,LR9B_P,LR10B_T,LR10B_P,LR11B_T,LR11B_P,LR12B_T,LR12B_P,LR13B_T,LR13B_P,LR14B_T,LR14B_P,LR15B_T,LR15B_P,LR16B_T,LR16B_P,LR17B_T,LR17B_P,LR18B_T,LR18B_P,LR19B_T,LR19B_P,LR20B_T,LR20B_P,LR21B_T,LR21B_P,LR22B_T,LR22B_P,LR23B_T,LR23B_P,LR24B_T,LR24B_P,LR25B_T,LR25B_P,LSR1_T,LSR1_P,LSR2_T,LSR2_P,LSR3_T,LSR3_P,LSR4_T,LSR4_P,LSR5_T,LSR5_P,LSR6_T,LSR6_P,LSR7_T,LSR7_P,LSR8_T,LSR8_P,LSR9_T,LSR9_P,LSR10_T,LSR10_P,LSR11_T,LSR11_P,LSR12_T,LSR12_P,LSR13_T,LSR13_P,LSR14_T,LSR14_P,LSR15_T,LSR15_P,LSR16_T,LSR16_P,LSR17_T,LSR17_P,LSR18_T,LSR18_P,LSR19_T,LSR19_P,LSR20_T,LSR20_P,LSR21_T,LSR21_P,LSR22_T,LSR22_P,LSR23_T,LSR23_P,LSR24_T,LSR24_P,LSR25_T,LSR25_P,Homogenised_T,Homogenised_P
34,20428.7,2719.892188214235,787725.264889535,2728.5063215656082,789823.405239133,2734.0110822971164,791180.4311269775,2738.609449483353,792319.1401902353,2742.742510627296,793348.25146748,2746.5608497539765,794300.6190804645,2750.138910795317,795185.9075490971,2753.5294785947913,796034.840660071,2756.7631351871496,796844.157172139,2759.8662020946504,797625.2871396503,2762.860162404698,798370.1394518944,2765.750847037512,799098.5395351774,2768.5599112883533,799807.6610849383,2771.247869469041,800485.7713764507,2773.87138284493,801151.1958438556,2776.4346886718204,801791.8668670254,2778.93421153764,802425.4519786262,2781.3838844808665,803047.2524925028,2783.785670823255,803657.735955827,2786.1447813465684,804258.0797078351,2788.458673612859,804839.8745456598,2790.7302311010353,805419.5666862946,2795.2958152538617,806541.2922502027,2673.5670386104416,777412.1549281699,2660.358296691967,774242.3018887303,2711.2460807149,785650.2459401852,2711.9461072590425,785848.4753199086,2710.895770368331,785635.1225035499,2709.5049397922553,785339.0671503474,2708.1591078893853,785056.10672631,2706.8976779822347,784790.2786283505,2705.7135759221414,784537.3622793237,2704.577992685937,784303.5990447312,2703.499209743972,784080.5206098167,2702.4527083233456,783867.5329307775,2701.4745962203033,783662.9067095747,2700.342036289895,783429.5079564571,2700.397914399711,783481.3444366106,2699.477586691994,783297.8954892869,2698.548208417976,783112.2575605055,2697.6399368101775,782926.3941891103,2696.757798630389,782751.7998433904,2695.893594833697,782581.359976354,2695.0535491554883,782416.5666880051,2694.16496890778,782242.8987627173,2693.6267055866215,782144.1266808705,2691.192955492722,781595.1409912297,2688.6981279061547,781031.3878591429,2684.9195190601376,780156.0724879961,2672.6673369023897,777224.4896896445,4611.820391510261,1207936.8794775957,4611.825269647903,1207911.8463363012,4611.83331144596,1207891.432879483,4611.8419658783,1207878.9005488239,4611.843731723794,1207853.4479745205,4611.848953320632,1207828.5125898805,4611.8338307613585,1207812.5531866145,4611.76051447277,1207776.2630471173,4611.524828039146,1207708.2948809178,4610.866464229747,1207587.0463955225,4609.238476615968,1207297.287470557,4605.602988231867,1206675.7375930727,4598.15230603352,1205446.0634517896,4584.06736533593,1203115.0538002795,4559.327776768474,1199017.2785385447,4518.712178621717,1192246.008938292,4456.087855935037,1181631.6591273649,4364.952190379242,1165825.5796833672,4239.271196816014,1143342.8104730803,4074.422713415946,1112626.5080041615,3868.133414983798,1072312.3576192611,3621.2133136395073,1021370.7249220646,3022.322210319112,889745.6659063258,1829.301489275157,564932.9059356105,1329.9060819163115,422815.40291856084,3761.846248483924,1039103.9849401718
35,21028.7,2937.5333462038598,839075.4647664637,2945.405883587139,840938.0453719163,2950.4266240664956,842141.1495582656,2954.624337883153,843141.9224990336,2958.400327454949,844055.7556389952,2961.8873376650304,844901.5060067688,2965.1400595722307,845691.6106100907,2968.236900880856,846438.0047513983,2971.1903572822876,847160.3499315334,2974.0311800610343,847857.2039496099,2976.74649044737,848514.561025974,2979.384286615489,849162.7191102543,2981.9519876105287,849794.9922787683,2984.4107382027983,850402.6999107327,2986.8008024128903,850983.6907257575,2989.138854964788,851564.0778005183,2991.417691212673,852128.3015970504,2993.6526561809414,852682.5732219453,2995.8437074017384,853218.4393441026,2998.00011167528,853754.8564416763,3000.11335496129,854281.5504166308,3002.1763041365316,854796.9060265952,3006.3630900536937,855790.0577073187,2895.1516818975047,830126.8093134286,2883.0367879513587,827337.1175022037,2929.6448114272252,837250.8773252278,2930.285367638054,837439.4425226888,2929.3123530116623,837255.8442328124,2928.0454682888285,836994.8136497659,2926.8271892708703,836752.9256812131,2925.6664535126533,836526.7064704411,2924.5742170140948,836313.1522051839,2923.5463339082717,836108.4970134506,2922.560404171096,835921.5097901128,2921.60014228232,835740.2866745165,2920.6985446633803,835564.0338141108,2919.669639384405,835364.4341079317,2919.6844029417502,835408.9953275674,2918.8479946007697,835255.5862876286,2917.9939909796667,835092.6408285999,2917.166285018561,834941.0792147085,2916.3551150316957,834793.2637673393,2915.559816325048,834648.9316471954,2914.790696303843,834502.3145326683,2913.977761349847,834356.6702000301,2913.4943868620207,834282.8691059598,2911.263381050226,833807.6924343884,2908.995090521887,833310.0577599384,2905.5284701640235,832545.9357450943,2894.3098580713126,829970.9395409906,4611.82152675168,1208044.324115747,4611.8261128977265,1208035.3103690736,4611.8347672098325,1208010.8514610853,4611.839376047164,1207989.9479947474,4611.848030365047,1207977.412318326,4611.849796906591,1207951.956876476,4611.844676140127,1207925.5014998605,4611.802029281606,1207905.5581794903,4611.661148235661,1207855.384577619,4611.248133272947,1207761.8040114795,4610.199119499864,1207575.8774015482,4607.761463384638,1207152.4419059495,4602.6279013816,1206288.781428759,4592.645205485342,1204632.422205537,4574.602142758746,1201655.3489669038,4544.13804515773,1196594.07469284,4495.852903950839,1188501.3636499885,4423.651630052813,1176159.5531283403,4321.399771469302,1158225.3934835473,4183.7341529125515,1133249.615932907,4006.9524654273832,1099764.9371556053,3789.830838822789,1056558.6051185282,3214.0914678363242,935064.0461871657,1985.3818488370282,607312.9191998073,1462.7029852985856,461612.250839954,3854.661714337549,1057630.416322401
36,21628.7,3139.7510564350946,885143.2751740232,3146.897755535366,886774.512655199,3151.445270953308,887831.616371006,3155.27553105998,888730.3540965244,3158.70246442679,889530.0549206339,3161.8597990700064,890277.1686076318,3164.8216297345552,890978.914750938,3167.6392701485406,891640.5069060962,3170.306726687695,892278.3778995316,3172.8823875328026,892896.2646973783,3175.3605940884,893481.2984459264,3177.747659920882,894055.3150201866,3180.0805925083864,894617.5480143317,3182.308994095223,895157.1899556067,3184.476896546893,895674.9248476271,3186.5986669729896,896188.4082968411,3188.674162500489,896694.8607915697,3190.70411535411,897179.5641018266,3192.702781787762,897666.2949137643,3194.6416618049843,898140.1290548198,3196.570867469099,898602.8976397755,3198.447744804952,899063.2425924744,3202.244829360409,899948.4655899818,3101.184308102265,877417.6636846324,3090.1453692923455,874972.3007132268,3132.5761509485537,883538.757093799,3133.165758908834,883704.1748681697,3132.2775427691527,883549.7134164019,3131.1355463340296,883337.2342830189,3130.0088120101905,883119.3689368772,3128.9698761362943,882929.0627319175,3127.9753473510173,882751.3152878584,3127.0246936557332,882574.2708332528,3126.126415708785,882414.3106974211,3125.249826631849,882261.9348172784,3124.4398260032963,882115.2041289791,3123.502459045815,881949.5453797601,3123.5060185672896,881993.8355403611,3122.7400411967687,881865.2642115329,3121.9737814617843,881727.8904260146,3121.21527957599,881600.912497959,3120.4712699786123,881477.0164987806,3119.7496064733973,881349.2303841755,3119.04917896058,881237.6321004281,3118.3044128901834,881113.4553919721,3117.850999530869,881046.7435206426,3115.832167556825,880636.8112399796,3113.7583592196984,880214.6802942951,3110.6226422672426,879543.8143190292,3100.416830622724,877290.6003747924,4611.822982228221,1208163.751888504,4611.827591070155,1208142.840900263,4611.831857075483,1208133.7619249695,4611.837056310522,1208108.7850899065,4611.8450978825795,1208088.366160878,4611.850319816749,1208075.33992928,4611.852087145108,1208049.8816465463,4611.830082653771,1208020.9941151722,4611.750852605344,1207979.7450297603,4611.4939454564455,1207924.7189279099,4610.815404471401,1207788.629495726,4609.198374097965,1207496.254857211,4605.699767052595,1206910.4405661423,4598.693163795027,1205741.390435758,4585.675057399323,1203586.6422441357,4563.092487845031,1199856.7744509808,4526.3044747067,1193722.3110362208,4469.823436530551,1184175.688681731,4387.711325619134,1170019.0115471215,4274.288137862334,1149882.2440242926,4124.9034160266365,1122375.2668786005,3936.779274100847,1086142.8941534397,3387.122334565981,974587.6124503037,2140.2715071788043,648361.7125501202,1596.8788997674387,500107.5587695481,3940.1676825791296,1074391.128882901
37,22228.7,3326.086422300952,926179.6297152565,3332.5509870656947,927622.4658728755,3336.682327068871,928561.6987154474,3340.1356097561497,929341.493858992,3343.234514456772,930056.641052407,3346.099461477432,930710.7627391496,3348.789077431583,931337.5819265541,3351.331750421451,931930.6319351001,3353.753250806087,932489.2711470057,3356.0799695801766,933037.2961618083,3358.319151796822,933554.7948069212,3360.490717056258,934067.3705376339,3362.593894482834,934565.7282745582,3364.62387562617,935039.5646686264,3366.5861995915966,935508.6277077313,3368.5085032939487,935966.178322403,3370.389195962083,936405.798608747,3372.2220835914623,936847.8081555461,3374.027368969079,937271.7065097844,3375.7855732984176,937695.039378482,3377.522971383133,938114.007079289,3379.2266002172446,938516.6795555085,3382.685682640263,939304.5918849055,3291.1214822635698,919554.2532307617,3281.111662926063,917417.8631257087,3319.589334188438,924774.0405803252,3320.1211170440774,924933.3677966576,3319.31981648041,924806.1868378322,3318.2733357311436,924615.800338534,3317.2591623243784,924441.1642969073,3316.303928746702,924272.6960911269,3315.415627215586,924124.1031988777,3314.5659220816965,923986.6032389415,3313.7363299765548,923841.1108532099,3312.9459362643292,923715.8721263694,3312.2089635140596,923592.5943337622,3311.357871478244,923454.6193976568,3311.359228306352,923500.4250312161,3310.661455212913,923385.2941445867,3309.9569035575214,923277.7714395343,3309.271803887604,923174.261051696,3308.5930274700677,923062.9830052013,3307.9479579249482,922967.765208727,3307.30840273843,922867.6218117565,3306.6359940307616,922766.6426013549,3306.2236951287123,922723.0047508669,3304.394290750486,922362.0642290883,3302.5238521488845,921998.4030942377,3299.671753995114,921417.166884626,3290.4160263700146,919445.6801200308,4611.824437431823,1208271.2586003018,4611.821816425479,1208261.1720711095,4611.82985791868,1208240.7456836062,4611.837899372594,1208220.3209321392,4611.846553462596,1208207.7759531501,4611.855207517186,1208183.3133592745,4611.856362572988,1208161.8913891867,4611.844358319914,1208146.344340772,4611.799223414042,1208110.010378509,4611.64055779113,1208061.3782964754,4611.2113602667205,1207973.237205901,4610.152249897356,1207773.8985675394,4607.786109676882,1207364.840039217,4602.922817014732,1206556.2616853053,4593.6305819813215,1205012.5713353897,4577.065730754512,1202269.326301403,4549.363110043099,1197681.2112332848,4505.704753620708,1190363.5175404646,4440.582930620466,1179276.6561604093,4348.326322972176,1163207.33509355,4223.7733770884415,1140804.0352260866,4063.0271214038817,1110749.837720689,3541.9183176690317,1008807.7039940356,2291.85475677039,687545.0391332348,1731.3861264332033,537980.4705516014,4018.3879750091905,1089476.3157313778
38,22828.7,3496.758803699083,962611.1292057188,3502.604912574285,963884.1188397785,3506.3372499576276,964705.391840622,3509.456088750493,965403.7942943872,3512.269201487014,966031.3371609655,3514.853932682051,966619.4806004029,3517.2755531821394,967165.3831573031,3519.5713197862538,967692.3603768566,3521.7699475561617,968190.2661428843,3523.872678146937,968675.3133485385,3525.8952938542598,969147.5038242289,3527.858423279918,969594.9644866345,3529.766275583304,970040.8481853976,3531.5838267830873,970459.1913850919,3533.366230572455,970876.7589307739,3535.1100738629616,971280.1979122633,3536.800425935365,971679.3443845313,3538.46034732465,972062.7762139222,3540.0944681438805,972450.5636366617,3541.686166025758,972833.1362630568,3543.2605557539714,973196.1105537835,3544.7972398610987,973564.3863030697,3547.932935199877,974255.3658450163,3465.1295547970294,956947.328019987,3456.0440697709423,955066.1650413648,3490.8839694700055,961378.5077660185,3491.360875758432,961524.5890578221,3490.6397089765005,961411.8181372788,3489.693627605019,961260.2600413491,3488.7763051937627,961104.8877303794,3487.9169944270034,960973.7950311922,3487.1067376233655,960839.8125738994,3486.337095446589,960726.5654361296,3485.5845253124676,960607.2508367453,3484.880974616005,960503.9793447662,3484.2062469019365,960409.6701977178,3483.4283931771347,960285.1813834851,3483.4294824773997,960332.7355632351,3482.7959675214224,960237.1302271836,3482.1503014414207,960148.5906382784,3481.5406630686603,960057.6742740242,3480.9241790122346,959974.9401073741,3480.331617933703,959887.4288811112,3479.7507783252067,959814.9360772175,3479.1527554567074,959735.7265919027,3478.7687398367752,959693.2788722293,3477.1207116285987,959393.5078209618,3475.429019566688,959075.3247582993,3472.8509901790408,958578.6085989253,3464.477437248047,956847.2723612167,4611.822437805328,1208390.171290015,4611.823272199293,1208368.674833051,4611.831313536924,1208360.1646636073,4611.839354835281,1208339.7355177705,4611.847396094367,1208319.308008119,4611.8525958296195,1208294.3258613786,4611.857818214916,1208281.2919928005,4611.85208855115,1208258.8652302795,4611.827271667738,1208225.4427394108,4611.733676978511,1208198.139206067,4611.463397958014,1208129.274642293,4610.771842270951,1207987.134445431,4609.192396582116,1207716.2053032706,4605.847193832796,1207144.6889479063,4599.274410804577,1206046.695282746,4587.254870255486,1204065.995158737,4566.6258842396155,1200645.7503699153,4533.266178009823,1195089.7011676973,4482.234851306554,1186496.4976453325,4408.116936501996,1173771.0215731629,4305.584367241964,1155709.3250493626,4170.0434246613,1131000.155168517,3679.0108902498428,1038189.6765924346,2438.69394053937,724560.4674232288,1865.1840249668687,574925.7820161711,4089.5597356466847,1103005.172687194
39,23428.7,3652.3914864146313,994880.8074330714,3657.672223901379,995993.4907882996,3661.0451089488156,996731.3885718836,3663.867782130341,997346.5879706572,3666.398757078721,997908.7660723791,3668.7405484716414,998424.4582193057,3670.9350391260396,998921.5327568474,3673.0093107543394,999382.2196678075,3674.9921826565087,999835.051426122,3676.892509935843,1000258.781653673,3678.728022541859,1000679.8436558979,3680.4915960454673,1001077.1094481071,3682.216477092577,1001476.7528569355,3683.859205434891,1001850.7252900101,3685.470456497583,1002228.4095261545,3687.043960152087,1002585.5654077373,3688.572363783691,1002934.0662647843,3690.0729615462947,1003290.3805604941,3691.540075568455,1003627.0416038459,3692.9977950394273,1003971.6321410106,3694.403969845438,1004296.539947121,3695.8015327148846,1004626.215988365,3698.6381422589366,1005240.5584901959,3623.7933499154424,990039.0344104968,3615.581754169362,988389.2933885782,3647.0948871882483,993799.8610443269,3647.5191015575924,993924.2493461887,3646.872311269183,993841.8449171747,3646.016412695403,993705.9559134819,3645.186431592544,993584.8371253209,3644.4040964053506,993466.3576906514,3643.6777713106276,993365.1373870437,3642.970036254563,993261.0398790169,3642.3069831341827,993171.9671806386,3641.6474679319176,993077.1245053923,3641.036303492534,993001.3579313355,3640.356787681423,992902.5057665464,3640.333613647295,992947.0234783817,3639.7666088751384,992869.8872322167,3639.1814846047973,992799.1122995546,3638.6254218732593,992724.0606763286,3638.073446974496,992649.8303335889,3637.5324244586423,992587.4637489688,3637.005988091527,992521.4221629044,3636.464675719233,992458.9534948532,3636.129291099577,992429.8154197139,3634.629460876133,992171.7628314529,3633.0945077905358,991896.9859562123,3630.7781710855375,991470.4479482995,3623.198650211115,989955.962851515,4611.8204385494655,1208497.1629188596,4611.828479687937,1208488.6475755272,4611.833089224304,1208467.7255384736,4611.8373560268665,1208446.7153412232,4611.845397211309,1208438.2031964632,4611.853438356495,1208417.7729516397,4611.855207140746,1208392.3007281313,4611.856976205143,1208366.8307186672,4611.8487500430065,1208351.8531454515,4611.788924323511,1208317.486271429,4611.624341782552,1208263.8671634905,4611.17742307588,1208177.2669213798,4610.1250765491295,1207978.834235962,4607.848606720592,1207582.7304808095,4603.251665171537,1206816.7297350783,4594.618542119302,1205381.1497804269,4579.4153998477495,1202862.2739150096,4554.201089482632,1198689.8981696016,4514.66994199354,1192075.6579853299,4455.826882599373,1182088.0804904823,4372.451585253081,1167650.0568772731,4259.595969924309,1147521.23099846,3799.226759634417,1063206.5427948816,2579.784534155553,759226.4728183538,1997.278346964841,610679.3205295391,4154.066901095993,1115111.9052399178
40,24028.7,3793.880356646654,1023433.7549055477,3798.6625792179984,1024435.3424373663,3801.703903367751,1025078.6551850457,3804.2460663240045,1025632.1974529813,3806.5390985656695,1026129.1119852577,3808.647744011234,1026588.2571278557,3810.6401462903896,1027032.3150755336,3812.5127254604854,1027443.9547296156,3814.305969258412,1027850.885547008,3816.0209745020666,1028229.683938856,3817.6803683510793,1028608.2123206739,3819.281529436864,1028965.7317713973,3820.8304421041166,1029313.4948197633,3822.3215014056036,1029660.6390915912,3823.778374789824,1029987.8008009788,3825.1999264760216,1030321.9141134502,3826.5806865215905,1030634.9025083716,3827.943876170529,1030954.6669511866,3829.268931764301,1031257.2679224928,3830.576570727365,1031556.5153893268,3831.8629490452045,1031861.9645580313,3833.108965399313,1032146.3730824877,3835.684375109636,1032706.632889102,3768.0101149992142,1019304.3345949114,3760.5789650264273,1017867.9311927782,3789.085026956848,1022479.2635435051,3789.4738878457365,1022608.9592074312,3788.891647395195,1022530.5840048882,3788.111594667726,1022428.8173624163,3787.362332405503,1022319.2111083113,3786.6602930704944,1022218.4308780459,3785.99823918671,1022138.4973527837,3785.359817898138,1022052.904431229,3784.7558717685674,1021980.438046642,3784.1714803777,1021904.8550288534,3783.620834209045,1021845.6135872136,3782.9919428217363,1021761.70784175,3782.974855804525,1021798.8329252278,3782.4580029216036,1021745.8726370091,3781.9378165048265,1021682.177371812,3781.4310554670624,1021631.0756947881,3780.9273607972755,1021570.4663025795,3780.4407521776234,1021523.0460622439,3779.9671507261983,1021471.416595708,3779.480300490934,1021413.8414467963,3779.163513148781,1021401.5848707318,3777.813466288685,1021172.3430038783,3776.43520366747,1020947.7622334962,3774.3347469688715,1020567.6444125139,3767.475080375085,1019247.3976858543,4611.818439664131,1208616.0756039629,4611.82648072797,1208595.6352677927,4611.8345217525575,1208575.1965687901,4611.838518899759,1208570.2345337651,4611.847172597659,1208545.7561547067,4611.851439769237,1208524.7449048806,4611.859480800546,1208516.2307855277,4611.861250269526,1208490.755696118,4611.859909508125,1208464.857721359,4611.827602820387,1208446.3836079813,4611.723714859596,1208405.666628512,4611.4403389229565,1208330.7506905005,4610.748315705146,1208192.643701725,4609.210164450162,1207927.6374700707,4606.018302511098,1207382.333530031,4599.880092564349,1206351.4401473736,4588.789570314543,1204526.828338621,4569.937918840846,1201401.6908618242,4539.645685243203,1196360.0647171473,4493.467123912785,1188603.312954491,4426.4596713985775,1177145.7355736368,4333.62952785128,1160902.4345921744,3903.7123746558027,1084365.5509935261,2714.3884790108946,791469.4087396197,2126.8422539042326,645041.9444166006,4212.380997129485,1125939.533921699
41,24628.7,3922.2496955578117,1048730.057115525,3926.565761419897,1049608.143231625,3929.3287846630424,1050195.5228398587,3931.621751766466,1050684.2946325599,3933.6984473110388,1051126.9873725341,3935.605493628317,1051549.4190597718,3937.4074675820507,1051938.972787276,3939.0997238316345,1052308.7839504366,3940.720158157219,1052672.4401257865,3942.2704144491804,1053016.5607043942,3943.7773885891424,1053359.6832297796,3945.224602056322,1053681.6754674835,3946.6313069461976,1053992.8420555114,3947.984744932655,1054308.2673331224,3949.2911712202103,1054601.3942903145,3950.5751133226963,1054890.359229889,3951.8371183805853,1055185.7794172708,3953.0677509118436,1055465.1114792128,3954.269496498014,1055749.666924972,3955.449362160939,1056019.8510454122,3956.609478083872,1056286.4314727846,3957.748605729735,1056556.1587615006,3960.0770776662107,1057048.9647870075,3898.8355154323103,1045204.6474813259,3892.105799652224,1043943.4323506762,3917.917636984585,1047889.7243524429,3918.258643720737,1047996.089826162,3917.7237924259107,1047944.3501291416,3917.025389990028,1047849.2031427473,3916.347483163169,1047761.2069893344,3915.7198852351535,1047689.1389417826,3915.1128645413514,1047613.9061815222,3914.5371022848217,1047540.8040399641,3913.9891007761644,1047486.5092557566,3913.4623830682117,1047425.7127305921,3912.9639344933357,1047380.3060006327,3912.3964448363345,1047312.0984519651,3912.3754411425502,1047349.6593932556,3911.907614916309,1047309.7275758102,3911.430405707926,1047257.812643966,3910.974402557423,1047209.685615253,3910.5254134050233,1047173.137770759,3910.07816894839,1047130.051071958,3909.659911225778,1047099.0149579541,3909.203648670665,1047050.8135012357,3908.9277885140527,1047038.6782551402,3907.7021501207423,1046851.0587894566,3906.4443752871803,1046647.1891527722,3904.552494390875,1046321.3223894024,3898.344780562122,1045160.113420601,4611.819894752597,1208723.5823201488,4611.824482138435,1208702.6229621605,4611.831910416989,1208698.143632751,4611.839951325869,1208677.7019694962,4611.844561428555,1208656.774709217,4611.8526023374,1208648.2552440732,4611.861255885961,1208623.7758283617,4611.862413145606,1208602.338411126,4611.8641833642405,1208588.7784541193,4611.848756985458,1208560.8115111322,4611.785812572526,1208525.9846740009,4611.607522620527,1208470.3820765673,4611.16069852088,1208383.774715905,4610.12576803556,1208187.8286636358,4607.93481889649,1207804.015050657,4603.603499446233,1207084.6243114206,4595.595371963028,1205752.229900897,4581.64455381543,1203437.4639684535,4558.676507933005,1199639.9873604516,4522.829644088334,1193651.1299408071,4469.582394797199,1184640.3290802115,4394.108865832492,1171635.7549130796,3993.840169690286,1102174.7173056074,2842.029075225222,821287.5062237835,2253.172068457162,677864.9483871605,4265.01522651566,1135622.5347670866
42,25228.7,4038.5814078513135,1071163.6510978094,4042.488789879794,1071949.0958851113,4044.9919556009863,1072463.9113184786,4047.080375459868,1072902.6597984114,4048.9547030060685,1073310.9247206077,4050.6817292116607,1073682.8611190135,4052.312830450011,1074034.3580173326,4053.851389788558,1074380.2520809995,4055.3174432095625,1074699.293694826,4056.7262502503445,1075008.293835191,4058.086753022414,1075319.4376218354,4059.400663627612,1075611.80143058,4060.670584165617,1075892.9220647514,4061.891861304988,1076179.6956087542,4063.0849988860787,1076447.3617461997,4064.249310630113,1076709.953980834,4065.386550414382,1076967.7948103636,4066.4954158121113,1077231.3415847677,4067.592762935827,1077482.168455391,4068.663982421781,1077724.8719115022,4069.7164302135407,1077978.4994620031,4070.741205044664,1078213.1017261331,4072.8570266815245,1078658.315405282,4017.361897946678,1068163.2860369973,4011.258987413456,1067038.4347141196,4034.646784149182,1070415.1270192694,4034.970635277763,1070517.5392954114,4034.492037561658,1070468.93616323,4033.8498450847464,1070388.1463860958,4033.240059459543,1070327.0518989519,4032.660865908752,1070257.2093051889,4032.109234166459,1070195.747836283,4031.592716478199,1070150.9566174736,4031.0953837818074,1070098.9212797135,4030.6163366740157,1070046.5467588343,4030.1641847351257,1070016.5155830828,4029.64755537379,1069957.4820812342,4029.631975122172,1069996.975541947,4029.2066344382765,1069968.021808565,4028.7825868285063,1069932.3341565353,4028.359060516181,1069893.1692277493,4027.952962593067,1069857.0034808435,4027.548792480022,1069831.76065536,4027.15958959621,1069802.0788881304,4026.762155687673,1069767.4081648747,4026.4973555992556,1069770.1595129878,4025.395405107334,1069601.1424034478,4024.2553470077214,1069425.3629880473,4022.5446521706403,1069152.6547049684,4016.9155914830526,1068119.7398098258,4611.821669839768,1208831.1511100605,4611.8262573843485,1208822.1084109677,4611.8299121231175,1208805.1277486242,4611.837952957394,1208784.6821502007,4611.845993752442,1208776.1575305122,4611.850604139183,1208755.2275541432,4611.858644934202,1208734.7864521274,4611.867298370848,1208722.2225975445,4611.868456313052,1208700.782483448,4611.859914556732,1208673.8129954909,4611.82416375439,1208654.8163553472,4611.717189210066,1208613.6673966218,4611.426991433556,1208537.742130325,4610.738566675129,1208400.144130338,4609.244779536107,1208141.4593645562,4606.223730192813,1207624.9549406809,4600.488005676885,1206660.6040871127,4590.265830182996,1204974.9587165134,4573.029757166678,1202120.8205528331,4545.493509601799,1197537.442195994,4503.644991292897,1190524.6026714265,4442.9669863870395,1180188.0814269846,4071.0902901528093,1117106.9480943538,2962.4242297200863,848722.7957174649,2375.7311857478494,709059.5239925977,4312.498808067177,1144292.4406435597
43,25828.7,4143.9627317279555,1091081.9656830516,4147.514622375452,1091786.0754638112,4149.778432450881,1092263.8650125703,4151.676328194079,1092657.7913211444,4153.377376917452,1093018.2250117827,4154.9570115057995,1093357.9865304234,4156.427149344286,1093686.3430012243,4157.82706617037,1093988.2313697373,4159.1512448571475,1094277.30998314,4160.430860305354,1094558.7649846694,4161.6742417153355,1094844.8226525013,4162.860306642076,1095106.7456337954,4164.018861816819,1095367.5623392507,4165.12624617012,1095616.1118407333,4166.2081280491575,1095871.076479801,4167.270479102679,1096111.884584207,4168.300925693802,1096347.3358896698,4169.311820858324,1096579.3996122966,4170.306488244636,1096815.8994412245,4171.275461278798,1097040.8682510646,4172.226971138763,1097259.2061750581,4173.161003583701,1097478.2302823083,4175.08769139105,1097889.953211933,4124.698380831633,1088534.05912694,4119.148206792259,1087537.178286426,4140.400271852694,1090414.9809432921,4140.686565117706,1090513.9097045923,4140.241629560985,1090484.813917478,4139.668389128834,1090419.4747937082,4139.110948104723,1090360.4575428825,4138.581212887227,1090302.503626304,4138.091815341563,1090265.73887422,4137.620085530517,1090221.216520905,4137.172880199909,1090180.823792128,4136.735358340097,1090142.1288830957,4136.322245342955,1090118.2604429056,4135.8583573855685,1090075.0236832306,4135.8394795095555,1090114.8221759365,4135.452336286128,1090084.616788552,4135.065111124077,1090065.1323732545,4134.679294456583,1090035.17769036,4134.31598441159,1090012.5943546204,4133.946527428666,1089985.397321992,4133.593366845173,1089971.668307388,4133.223007486347,1089947.884055436,4132.9969909190295,1089948.665460422,4131.993229923335,1089802.3755530159,4130.963753069748,1089662.3348406856,4129.4012531103235,1089413.3048117901,4124.291834434758,1088500.2031168367,4611.816218429158,1208949.5487093194,4611.823646514302,1208933.1401788953,4611.831687227979,1208912.6889826783,4611.839727902439,1208904.159205111,4611.847768537684,1208883.710847924,4611.855809133715,1208863.2641283376,4611.856647031585,1208853.673290339,4611.864687712804,1208833.229454713,4611.869276025156,1208812.2723332567,4611.867617678571,1208798.2174036184,4611.849086594375,1208769.818061192,4611.782727370946,1208734.4970368692,4611.594142277862,1208677.3703826983,4611.147412361773,1208590.7559367565,4610.140226118554,1208398.8145681259,4608.040691628041,1208032.2438346734,4603.979600355519,1207356.0895854395,4596.551950785416,1206116.2280054954,4583.745768133608,1203993.7628180105,4562.807278001779,1200530.2156750723,4530.262505507176,1195098.6498830772,4482.011125658769,1186957.1407316425,4136.992393559243,1129580.3033563818,3075.470114159773,873875.2044591401,2494.0791268888997,738572.2704975886,4355.345953597351,1152067.8034427636
